workerId,zone,week,rainfallMm,temperatureC,aqi,activityScore,riskTier
8,Cuttack-Zone1,0,20.0,23.7,196.3,0.239,medium
8,Cuttack-Zone1,1,53.9,23.0,203.3,0.27,high
8,Cuttack-Zone1,2,39.0,22.9,200.9,0.163,medium
8,Cuttack-Zone1,3,52.1,24.6,189.0,0.304,high
8,Cuttack-Zone1,4,42.3,25.4,151.7,0.152,medium
8,Cuttack-Zone1,5,29.4,25.2,116.0,0.438,medium
8,Cuttack-Zone1,6,33.7,25.9,117.0,0.318,medium
8,Cuttack-Zone1,7,32.3,27.7,117.3,0.418,medium
8,Cuttack-Zone1,8,26.4,27.3,120.7,0.253,medium
8,Cuttack-Zone1,9,18.2,26.7,110.9,0.336,medium
8,Cuttack-Zone1,10,12.5,29.6,110.7,0.402,low
8,Cuttack-Zone1,11,14.1,32.2,118.6,0.373,medium
8,Cuttack-Zone1,12,53.2,30.8,110.4,0.202,high
8,Cuttack-Zone1,13,45.8,31.3,105.1,0.324,medium
8,Cuttack-Zone1,14,12.8,35.2,118.6,0.134,medium
8,Cuttack-Zone1,15,68.1,36.8,115.9,0.315,high
8,Cuttack-Zone1,16,12.1,37.5,111.4,0.255,medium
8,Cuttack-Zone1,17,63.9,38.5,104.0,0.319,high
8,Cuttack-Zone1,18,62.2,40.9,113.7,0.232,high
8,Cuttack-Zone1,19,33.3,38.5,111.6,0.43,medium
8,Cuttack-Zone1,20,26.4,39.6,116.0,0.39,medium
8,Cuttack-Zone1,21,31.7,41.9,114.3,0.269,medium
8,Cuttack-Zone1,22,62.7,39.8,117.4,0.302,high
8,Cuttack-Zone1,23,79.2,41.7,106.4,0.412,high
8,Cuttack-Zone1,24,159.5,42.0,102.3,0.311,high
8,Cuttack-Zone1,25,246.6,43.2,96.1,0.516,high
8,Cuttack-Zone1,26,198.7,41.4,97.4,0.37,high
8,Cuttack-Zone1,27,282.6,43.4,82.7,0.236,high
8,Cuttack-Zone1,28,235.4,40.8,94.9,0.212,high
8,Cuttack-Zone1,29,238.0,42.0,95.3,0.423,high
8,Cuttack-Zone1,30,288.1,42.8,83.0,0.274,high
8,Cuttack-Zone1,31,263.5,38.7,89.7,0.332,high
8,Cuttack-Zone1,32,334.1,40.7,72.4,0.034,high
8,Cuttack-Zone1,33,337.1,38.6,73.7,0.319,high
8,Cuttack-Zone1,34,302.3,38.0,94.7,0.177,low
8,Cuttack-Zone1,35,285.6,36.6,81.6,0.176,high
8,Cuttack-Zone1,36,313.4,35.3,77.0,0.101,high
8,Cuttack-Zone1,37,325.5,35.0,78.6,0.451,high
8,Cuttack-Zone1,38,264.2,34.8,115.7,0.357,high
8,Cuttack-Zone1,39,271.7,31.9,178.6,0.38,high
8,Cuttack-Zone1,40,247.0,29.6,171.7,0.385,high
8,Cuttack-Zone1,41,190.4,30.8,175.7,0.301,high
8,Cuttack-Zone1,42,184.7,28.1,171.0,0.283,high
8,Cuttack-Zone1,43,185.3,26.9,174.4,0.514,high
8,Cuttack-Zone1,44,119.5,26.5,181.4,0.329,high
8,Cuttack-Zone1,45,144.4,25.5,180.1,0.286,high
8,Cuttack-Zone1,46,76.7,24.8,191.4,0.225,high
8,Cuttack-Zone1,47,22.2,23.5,199.6,0.328,medium
8,Cuttack-Zone1,48,49.5,23.0,193.1,0.335,high
8,Cuttack-Zone1,49,56.2,22.8,188.0,0.326,high
8,Cuttack-Zone1,50,55.0,22.8,190.0,0.559,high
8,Cuttack-Zone1,51,44.3,24.1,197.1,0.396,medium
8,Cuttack-Zone1,52,0.9,17.3,221.0,0.307,medium
9,Puri-Zone1,0,125.9,22.3,186.0,0.716,high
9,Puri-Zone1,1,116.2,22.7,185.0,0.678,high
9,Puri-Zone1,2,77.3,23.1,189.1,0.693,high
9,Puri-Zone1,3,144.2,24.7,182.0,0.688,high
9,Puri-Zone1,4,104.0,23.6,137.7,0.778,high
9,Puri-Zone1,5,75.6,24.8,105.9,0.739,high
9,Puri-Zone1,6,77.2,25.1,109.7,0.636,high
9,Puri-Zone1,7,81.9,25.9,100.3,0.68,high
9,Puri-Zone1,8,105.0,27.3,110.9,0.838,high
9,Puri-Zone1,9,117.3,26.6,105.0,0.953,high
9,Puri-Zone1,10,105.1,29.5,106.1,0.843,high
9,Puri-Zone1,11,92.2,31.1,109.7,0.817,high
9,Puri-Zone1,12,104.3,33.4,109.0,0.959,high
9,Puri-Zone1,13,69.9,32.5,108.0,0.671,high
9,Puri-Zone1,14,132.9,34.1,110.4,0.698,high
9,Puri-Zone1,15,100.4,36.5,110.0,0.796,high
9,Puri-Zone1,16,72.5,36.9,111.0,0.78,high
9,Puri-Zone1,17,94.5,37.0,95.1,0.782,high
9,Puri-Zone1,18,118.3,37.5,115.7,0.72,high
9,Puri-Zone1,19,114.9,40.1,103.0,0.784,high
9,Puri-Zone1,20,113.4,42.0,109.1,0.605,high
9,Puri-Zone1,21,66.8,41.2,111.9,0.912,high
9,Puri-Zone1,22,168.6,42.4,94.4,0.797,high
9,Puri-Zone1,23,169.2,41.7,96.7,0.848,high
9,Puri-Zone1,24,223.9,41.5,88.4,0.79,high
9,Puri-Zone1,25,238.0,42.9,88.3,0.855,high
9,Puri-Zone1,26,282.3,43.3,92.1,0.771,high
9,Puri-Zone1,27,270.7,41.6,90.7,0.889,high
9,Puri-Zone1,28,286.8,41.9,83.1,0.675,medium
9,Puri-Zone1,29,340.7,40.4,88.9,0.656,high
9,Puri-Zone1,30,335.2,42.2,81.0,0.749,high
9,Puri-Zone1,31,385.5,40.3,84.7,0.765,high
9,Puri-Zone1,32,385.3,40.4,81.3,0.602,medium
9,Puri-Zone1,33,344.1,40.2,81.4,0.634,high
9,Puri-Zone1,34,373.5,39.4,77.7,0.784,high
9,Puri-Zone1,35,389.2,37.7,64.0,0.759,high
9,Puri-Zone1,36,358.5,35.0,76.6,0.877,high
9,Puri-Zone1,37,354.0,35.9,92.4,0.527,high
9,Puri-Zone1,38,315.8,36.3,103.7,0.825,high
9,Puri-Zone1,39,351.5,35.2,150.6,0.762,high
9,Puri-Zone1,40,291.4,33.1,171.6,0.993,high
9,Puri-Zone1,41,285.5,31.7,169.0,0.614,high
9,Puri-Zone1,42,247.4,27.8,169.7,0.777,high
9,Puri-Zone1,43,246.9,27.8,159.6,0.714,medium
9,Puri-Zone1,44,197.4,26.4,181.7,0.707,high
9,Puri-Zone1,45,159.8,23.8,182.3,0.807,high
9,Puri-Zone1,46,101.3,24.8,181.4,0.767,high
9,Puri-Zone1,47,113.6,24.7,191.0,0.945,high
9,Puri-Zone1,48,105.8,24.6,174.6,0.746,high
9,Puri-Zone1,49,69.5,24.6,191.0,0.669,high
9,Puri-Zone1,50,75.1,24.2,196.6,0.812,high
9,Puri-Zone1,51,109.4,21.1,192.7,0.733,low
9,Puri-Zone1,52,13.9,21.5,190.0,0.765,medium
10,Rourkela-Zone1,0,12.7,20.9,190.6,1.0,medium
10,Rourkela-Zone1,1,24.9,24.0,193.9,0.99,medium
10,Rourkela-Zone1,2,6.9,24.0,196.0,1.0,medium
10,Rourkela-Zone1,3,44.1,25.1,186.7,1.0,medium
10,Rourkela-Zone1,4,25.7,23.1,141.1,0.965,medium
10,Rourkela-Zone1,5,45.3,27.0,116.6,0.918,medium
10,Rourkela-Zone1,6,0.0,24.7,122.1,0.891,low
10,Rourkela-Zone1,7,13.6,28.2,101.6,0.81,low
10,Rourkela-Zone1,8,7.1,26.4,113.0,0.832,low
10,Rourkela-Zone1,9,42.5,29.2,118.1,0.806,medium
10,Rourkela-Zone1,10,4.4,32.2,114.0,0.977,low
10,Rourkela-Zone1,11,21.1,29.6,108.3,1.0,medium
10,Rourkela-Zone1,12,12.7,32.3,114.6,1.0,low
10,Rourkela-Zone1,13,30.3,35.3,104.7,0.809,medium
10,Rourkela-Zone1,14,11.6,36.0,119.1,0.896,low
10,Rourkela-Zone1,15,0.0,34.6,119.1,0.907,low
10,Rourkela-Zone1,16,8.5,36.6,116.0,0.814,medium
10,Rourkela-Zone1,17,2.9,37.9,125.0,0.97,low
10,Rourkela-Zone1,18,19.5,39.1,114.0,1.0,medium
10,Rourkela-Zone1,19,16.4,41.1,111.6,0.88,medium
10,Rourkela-Zone1,20,59.8,40.2,117.1,1.0,high
10,Rourkela-Zone1,21,36.3,41.2,110.7,1.0,medium
10,Rourkela-Zone1,22,21.3,42.3,109.7,0.948,medium
10,Rourkela-Zone1,23,88.1,42.9,109.4,0.984,high
10,Rourkela-Zone1,24,118.1,43.9,107.7,0.935,high
10,Rourkela-Zone1,25,149.8,44.2,108.3,1.0,high
10,Rourkela-Zone1,26,149.3,42.9,99.3,0.978,high
10,Rourkela-Zone1,27,175.4,44.7,100.0,1.0,high
10,Rourkela-Zone1,28,191.7,40.9,96.9,1.0,medium
10,Rourkela-Zone1,29,211.7,41.6,103.4,0.804,medium
10,Rourkela-Zone1,30,223.5,41.2,94.6,0.968,high
10,Rourkela-Zone1,31,270.0,41.9,88.4,1.0,high
10,Rourkela-Zone1,32,262.3,41.3,93.0,0.919,high
10,Rourkela-Zone1,33,289.2,40.8,84.9,1.0,high
10,Rourkela-Zone1,34,271.3,38.8,90.9,0.871,high
10,Rourkela-Zone1,35,261.5,36.1,95.7,1.0,high
10,Rourkela-Zone1,36,265.7,34.2,99.6,0.909,medium
10,Rourkela-Zone1,37,245.6,34.5,96.6,0.8,high
10,Rourkela-Zone1,38,252.5,34.9,100.7,1.0,medium
10,Rourkela-Zone1,39,202.9,31.1,174.0,1.0,medium
10,Rourkela-Zone1,40,262.6,29.5,162.4,0.908,high
10,Rourkela-Zone1,41,179.5,28.6,172.4,0.908,high
10,Rourkela-Zone1,42,143.8,27.3,183.1,1.0,high
10,Rourkela-Zone1,43,129.1,29.7,188.0,0.876,high
10,Rourkela-Zone1,44,104.7,25.8,177.6,1.0,high
10,Rourkela-Zone1,45,34.6,25.1,195.7,1.0,medium
10,Rourkela-Zone1,46,27.1,26.8,203.0,0.881,medium
10,Rourkela-Zone1,47,19.4,24.2,203.7,0.874,medium
10,Rourkela-Zone1,48,4.4,22.9,196.4,1.0,medium
10,Rourkela-Zone1,49,16.7,23.5,195.4,0.891,medium
10,Rourkela-Zone1,50,18.1,22.1,190.4,0.838,medium
10,Rourkela-Zone1,51,19.9,26.5,201.4,0.787,medium
10,Rourkela-Zone1,52,0.0,16.7,201.0,1.0,medium
11,Cuttack-Zone1,0,20.0,23.7,196.3,1.0,low
11,Cuttack-Zone1,1,53.9,23.0,203.3,0.907,high
11,Cuttack-Zone1,2,39.0,22.9,200.9,0.845,medium
11,Cuttack-Zone1,3,52.1,24.6,189.0,1.0,high
11,Cuttack-Zone1,4,42.3,25.4,151.7,0.891,medium
11,Cuttack-Zone1,5,29.4,25.2,116.0,0.855,medium
11,Cuttack-Zone1,6,33.7,25.9,117.0,0.905,medium
11,Cuttack-Zone1,7,32.3,27.7,117.3,0.818,low
11,Cuttack-Zone1,8,26.4,27.3,120.7,0.954,medium
11,Cuttack-Zone1,9,18.2,26.7,110.9,0.73,low
11,Cuttack-Zone1,10,12.5,29.6,110.7,0.737,low
11,Cuttack-Zone1,11,14.1,32.2,118.6,0.966,low
11,Cuttack-Zone1,12,53.2,30.8,110.4,0.953,high
11,Cuttack-Zone1,13,45.8,31.3,105.1,0.621,medium
11,Cuttack-Zone1,14,12.8,35.2,118.6,0.852,low
11,Cuttack-Zone1,15,68.1,36.8,115.9,0.788,high
11,Cuttack-Zone1,16,12.1,37.5,111.4,1.0,medium
11,Cuttack-Zone1,17,63.9,38.5,104.0,0.967,high
11,Cuttack-Zone1,18,62.2,40.9,113.7,0.896,high
11,Cuttack-Zone1,19,33.3,38.5,111.6,1.0,medium
11,Cuttack-Zone1,20,26.4,39.6,116.0,0.861,medium
11,Cuttack-Zone1,21,31.7,41.9,114.3,0.682,medium
11,Cuttack-Zone1,22,62.7,39.8,117.4,0.794,high
11,Cuttack-Zone1,23,79.2,41.7,106.4,0.878,high
11,Cuttack-Zone1,24,159.5,42.0,102.3,0.883,high
11,Cuttack-Zone1,25,246.6,43.2,96.1,0.956,high
11,Cuttack-Zone1,26,198.7,41.4,97.4,0.804,medium
11,Cuttack-Zone1,27,282.6,43.4,82.7,0.971,high
11,Cuttack-Zone1,28,235.4,40.8,94.9,1.0,high
11,Cuttack-Zone1,29,238.0,42.0,95.3,0.867,high
11,Cuttack-Zone1,30,288.1,42.8,83.0,0.796,high
11,Cuttack-Zone1,31,263.5,38.7,89.7,0.985,high
11,Cuttack-Zone1,32,334.1,40.7,72.4,0.708,high
11,Cuttack-Zone1,33,337.1,38.6,73.7,0.791,high
11,Cuttack-Zone1,34,302.3,38.0,94.7,0.845,high
11,Cuttack-Zone1,35,285.6,36.6,81.6,1.0,high
11,Cuttack-Zone1,36,313.4,35.3,77.0,0.794,high
11,Cuttack-Zone1,37,325.5,35.0,78.6,0.876,high
11,Cuttack-Zone1,38,264.2,34.8,115.7,0.856,high
11,Cuttack-Zone1,39,271.7,31.9,178.6,0.886,high
11,Cuttack-Zone1,40,247.0,29.6,171.7,0.824,high
11,Cuttack-Zone1,41,190.4,30.8,175.7,0.857,high
11,Cuttack-Zone1,42,184.7,28.1,171.0,0.833,high
11,Cuttack-Zone1,43,185.3,26.9,174.4,0.899,high
11,Cuttack-Zone1,44,119.5,26.5,181.4,0.864,high
11,Cuttack-Zone1,45,144.4,25.5,180.1,0.725,high
11,Cuttack-Zone1,46,76.7,24.8,191.4,0.897,high
11,Cuttack-Zone1,47,22.2,23.5,199.6,0.851,medium
11,Cuttack-Zone1,48,49.5,23.0,193.1,0.715,medium
11,Cuttack-Zone1,49,56.2,22.8,188.0,0.88,high
11,Cuttack-Zone1,50,55.0,22.8,190.0,0.867,low
11,Cuttack-Zone1,51,44.3,24.1,197.1,1.0,medium
11,Cuttack-Zone1,52,0.9,17.3,221.0,0.797,medium
12,Puri-Zone1,0,125.9,22.3,186.0,0.844,high
12,Puri-Zone1,1,116.2,22.7,185.0,0.717,high
12,Puri-Zone1,2,77.3,23.1,189.1,0.474,high
12,Puri-Zone1,3,144.2,24.7,182.0,0.853,high
12,Puri-Zone1,4,104.0,23.6,137.7,0.475,low
12,Puri-Zone1,5,75.6,24.8,105.9,0.656,high
12,Puri-Zone1,6,77.2,25.1,109.7,0.855,high
12,Puri-Zone1,7,81.9,25.9,100.3,0.542,high
12,Puri-Zone1,8,105.0,27.3,110.9,0.495,low
12,Puri-Zone1,9,117.3,26.6,105.0,0.783,high
12,Puri-Zone1,10,105.1,29.5,106.1,0.607,high
12,Puri-Zone1,11,92.2,31.1,109.7,0.477,high
12,Puri-Zone1,12,104.3,33.4,109.0,0.601,high
12,Puri-Zone1,13,69.9,32.5,108.0,0.682,high
12,Puri-Zone1,14,132.9,34.1,110.4,0.553,high
12,Puri-Zone1,15,100.4,36.5,110.0,0.625,high
12,Puri-Zone1,16,72.5,36.9,111.0,0.479,high
12,Puri-Zone1,17,94.5,37.0,95.1,0.596,high
12,Puri-Zone1,18,118.3,37.5,115.7,0.641,high
12,Puri-Zone1,19,114.9,40.1,103.0,0.631,high
12,Puri-Zone1,20,113.4,42.0,109.1,0.72,high
12,Puri-Zone1,21,66.8,41.2,111.9,0.542,high
12,Puri-Zone1,22,168.6,42.4,94.4,0.675,high
12,Puri-Zone1,23,169.2,41.7,96.7,0.696,high
12,Puri-Zone1,24,223.9,41.5,88.4,0.615,high
12,Puri-Zone1,25,238.0,42.9,88.3,0.709,high
12,Puri-Zone1,26,282.3,43.3,92.1,0.799,high
12,Puri-Zone1,27,270.7,41.6,90.7,0.803,high
12,Puri-Zone1,28,286.8,41.9,83.1,0.612,high
12,Puri-Zone1,29,340.7,40.4,88.9,0.729,high
12,Puri-Zone1,30,335.2,42.2,81.0,0.592,high
12,Puri-Zone1,31,385.5,40.3,84.7,0.772,high
12,Puri-Zone1,32,385.3,40.4,81.3,0.6,high
12,Puri-Zone1,33,344.1,40.2,81.4,0.786,high
12,Puri-Zone1,34,373.5,39.4,77.7,0.725,high
12,Puri-Zone1,35,389.2,37.7,64.0,0.601,high
12,Puri-Zone1,36,358.5,35.0,76.6,0.739,high
12,Puri-Zone1,37,354.0,35.9,92.4,0.616,high
12,Puri-Zone1,38,315.8,36.3,103.7,0.966,high
12,Puri-Zone1,39,351.5,35.2,150.6,0.634,high
12,Puri-Zone1,40,291.4,33.1,171.6,0.64,high
12,Puri-Zone1,41,285.5,31.7,169.0,0.369,high
12,Puri-Zone1,42,247.4,27.8,169.7,0.679,high
12,Puri-Zone1,43,246.9,27.8,159.6,0.508,high
12,Puri-Zone1,44,197.4,26.4,181.7,0.737,low
12,Puri-Zone1,45,159.8,23.8,182.3,0.539,high
12,Puri-Zone1,46,101.3,24.8,181.4,0.612,medium
12,Puri-Zone1,47,113.6,24.7,191.0,0.612,high
12,Puri-Zone1,48,105.8,24.6,174.6,0.725,high
12,Puri-Zone1,49,69.5,24.6,191.0,0.735,high
12,Puri-Zone1,50,75.1,24.2,196.6,0.629,high
12,Puri-Zone1,51,109.4,21.1,192.7,0.717,high
12,Puri-Zone1,52,13.9,21.5,190.0,0.612,medium
13,Bhubaneswar-Zone2,0,108.4,21.1,189.9,0.957,high
13,Bhubaneswar-Zone2,1,66.7,23.3,193.3,1.0,high
13,Bhubaneswar-Zone2,2,91.1,21.0,196.0,0.885,high
13,Bhubaneswar-Zone2,3,88.0,23.2,190.6,0.801,high
13,Bhubaneswar-Zone2,4,72.7,23.2,136.9,0.864,high
13,Bhubaneswar-Zone2,5,70.9,23.7,114.6,0.894,high
13,Bhubaneswar-Zone2,6,57.1,25.3,117.9,1.0,high
13,Bhubaneswar-Zone2,7,97.0,27.2,108.0,0.909,high
13,Bhubaneswar-Zone2,8,46.4,29.7,118.6,1.0,medium
13,Bhubaneswar-Zone2,9,41.6,29.3,109.4,0.709,medium
13,Bhubaneswar-Zone2,10,89.7,31.0,125.9,0.835,high
13,Bhubaneswar-Zone2,11,48.2,31.0,113.4,0.666,medium
13,Bhubaneswar-Zone2,12,51.8,32.7,113.7,0.9,high
13,Bhubaneswar-Zone2,13,128.9,34.8,95.1,1.0,high
13,Bhubaneswar-Zone2,14,48.1,34.4,114.6,0.958,medium
13,Bhubaneswar-Zone2,15,83.4,36.8,106.0,0.843,high
13,Bhubaneswar-Zone2,16,85.1,37.7,110.0,0.763,high
13,Bhubaneswar-Zone2,17,79.0,37.4,102.9,0.973,high
13,Bhubaneswar-Zone2,18,104.4,39.9,105.0,0.854,high
13,Bhubaneswar-Zone2,19,111.3,41.9,103.0,0.875,high
13,Bhubaneswar-Zone2,20,72.2,41.6,115.3,0.84,high
13,Bhubaneswar-Zone2,21,49.8,41.0,114.1,0.855,medium
13,Bhubaneswar-Zone2,22,74.5,40.8,103.9,0.819,high
13,Bhubaneswar-Zone2,23,135.2,42.9,108.3,0.938,high
13,Bhubaneswar-Zone2,24,142.8,45.0,110.1,0.964,high
13,Bhubaneswar-Zone2,25,213.2,44.1,96.4,0.857,high
13,Bhubaneswar-Zone2,26,244.8,41.9,89.4,1.0,high
13,Bhubaneswar-Zone2,27,229.8,42.9,94.4,0.995,high
13,Bhubaneswar-Zone2,28,257.8,43.2,89.7,0.746,high
13,Bhubaneswar-Zone2,29,279.6,42.9,86.7,0.967,high
13,Bhubaneswar-Zone2,30,323.3,39.3,86.4,0.85,high
13,Bhubaneswar-Zone2,31,349.4,41.3,75.7,0.985,high
13,Bhubaneswar-Zone2,32,343.1,39.3,87.0,0.861,high
13,Bhubaneswar-Zone2,33,339.2,37.7,72.0,0.928,high
13,Bhubaneswar-Zone2,34,333.2,38.6,85.4,0.959,high
13,Bhubaneswar-Zone2,35,359.8,35.4,79.1,0.937,high
13,Bhubaneswar-Zone2,36,362.9,35.0,81.6,0.865,high
13,Bhubaneswar-Zone2,37,299.2,34.3,85.6,0.832,low
13,Bhubaneswar-Zone2,38,297.3,31.5,112.0,1.0,high
13,Bhubaneswar-Zone2,39,298.5,33.3,172.7,0.979,high
13,Bhubaneswar-Zone2,40,306.6,31.3,161.4,0.981,high
13,Bhubaneswar-Zone2,41,250.9,30.8,175.1,1.0,high
13,Bhubaneswar-Zone2,42,222.5,32.6,174.1,0.879,high
13,Bhubaneswar-Zone2,43,240.7,28.6,180.7,0.862,high
13,Bhubaneswar-Zone2,44,170.7,25.8,181.1,0.935,high
13,Bhubaneswar-Zone2,45,115.2,27.1,179.3,0.937,medium
13,Bhubaneswar-Zone2,46,103.4,24.2,181.1,0.947,high
13,Bhubaneswar-Zone2,47,123.4,26.9,181.4,0.999,high
13,Bhubaneswar-Zone2,48,92.9,23.7,190.6,0.867,high
13,Bhubaneswar-Zone2,49,71.1,23.2,195.3,0.938,high
13,Bhubaneswar-Zone2,50,89.6,23.4,189.3,0.977,high
13,Bhubaneswar-Zone2,51,31.0,23.1,195.4,0.935,medium
13,Bhubaneswar-Zone2,52,3.2,17.6,200.0,0.885,medium
14,Rourkela-Zone1,0,12.7,20.9,190.6,0.903,medium
14,Rourkela-Zone1,1,24.9,24.0,193.9,0.86,medium
14,Rourkela-Zone1,2,6.9,24.0,196.0,1.0,high
14,Rourkela-Zone1,3,44.1,25.1,186.7,1.0,medium
14,Rourkela-Zone1,4,25.7,23.1,141.1,0.883,medium
14,Rourkela-Zone1,5,45.3,27.0,116.6,1.0,medium
14,Rourkela-Zone1,6,0.0,24.7,122.1,0.756,low
14,Rourkela-Zone1,7,13.6,28.2,101.6,1.0,low
14,Rourkela-Zone1,8,7.1,26.4,113.0,1.0,low
14,Rourkela-Zone1,9,42.5,29.2,118.1,0.809,high
14,Rourkela-Zone1,10,4.4,32.2,114.0,1.0,low
14,Rourkela-Zone1,11,21.1,29.6,108.3,0.992,medium
14,Rourkela-Zone1,12,12.7,32.3,114.6,0.952,low
14,Rourkela-Zone1,13,30.3,35.3,104.7,0.968,medium
14,Rourkela-Zone1,14,11.6,36.0,119.1,1.0,low
14,Rourkela-Zone1,15,0.0,34.6,119.1,1.0,low
14,Rourkela-Zone1,16,8.5,36.6,116.0,0.819,low
14,Rourkela-Zone1,17,2.9,37.9,125.0,0.962,low
14,Rourkela-Zone1,18,19.5,39.1,114.0,0.837,medium
14,Rourkela-Zone1,19,16.4,41.1,111.6,0.857,medium
14,Rourkela-Zone1,20,59.8,40.2,117.1,0.885,high
14,Rourkela-Zone1,21,36.3,41.2,110.7,0.781,medium
14,Rourkela-Zone1,22,21.3,42.3,109.7,0.831,medium
14,Rourkela-Zone1,23,88.1,42.9,109.4,1.0,high
14,Rourkela-Zone1,24,118.1,43.9,107.7,0.856,high
14,Rourkela-Zone1,25,149.8,44.2,108.3,1.0,high
14,Rourkela-Zone1,26,149.3,42.9,99.3,0.939,high
14,Rourkela-Zone1,27,175.4,44.7,100.0,0.977,high
14,Rourkela-Zone1,28,191.7,40.9,96.9,0.982,high
14,Rourkela-Zone1,29,211.7,41.6,103.4,0.827,high
14,Rourkela-Zone1,30,223.5,41.2,94.6,1.0,high
14,Rourkela-Zone1,31,270.0,41.9,88.4,0.799,high
14,Rourkela-Zone1,32,262.3,41.3,93.0,0.852,high
14,Rourkela-Zone1,33,289.2,40.8,84.9,0.98,high
14,Rourkela-Zone1,34,271.3,38.8,90.9,0.821,high
14,Rourkela-Zone1,35,261.5,36.1,95.7,0.726,high
14,Rourkela-Zone1,36,265.7,34.2,99.6,1.0,high
14,Rourkela-Zone1,37,245.6,34.5,96.6,0.902,high
14,Rourkela-Zone1,38,252.5,34.9,100.7,0.959,high
14,Rourkela-Zone1,39,202.9,31.1,174.0,0.969,high
14,Rourkela-Zone1,40,262.6,29.5,162.4,1.0,high
14,Rourkela-Zone1,41,179.5,28.6,172.4,0.932,high
14,Rourkela-Zone1,42,143.8,27.3,183.1,0.945,high
14,Rourkela-Zone1,43,129.1,29.7,188.0,0.884,high
14,Rourkela-Zone1,44,104.7,25.8,177.6,0.982,high
14,Rourkela-Zone1,45,34.6,25.1,195.7,1.0,medium
14,Rourkela-Zone1,46,27.1,26.8,203.0,0.912,medium
14,Rourkela-Zone1,47,19.4,24.2,203.7,0.872,high
14,Rourkela-Zone1,48,4.4,22.9,196.4,0.892,low
14,Rourkela-Zone1,49,16.7,23.5,195.4,1.0,medium
14,Rourkela-Zone1,50,18.1,22.1,190.4,1.0,high
14,Rourkela-Zone1,51,19.9,26.5,201.4,0.985,medium
14,Rourkela-Zone1,52,0.0,16.7,201.0,0.747,medium
15,Bhubaneswar-Zone2,0,108.4,21.1,189.9,0.53,low
15,Bhubaneswar-Zone2,1,66.7,23.3,193.3,0.648,high
15,Bhubaneswar-Zone2,2,91.1,21.0,196.0,0.84,high
15,Bhubaneswar-Zone2,3,88.0,23.2,190.6,0.733,high
15,Bhubaneswar-Zone2,4,72.7,23.2,136.9,0.543,high
15,Bhubaneswar-Zone2,5,70.9,23.7,114.6,0.72,high
15,Bhubaneswar-Zone2,6,57.1,25.3,117.9,0.473,high
15,Bhubaneswar-Zone2,7,97.0,27.2,108.0,0.746,high
15,Bhubaneswar-Zone2,8,46.4,29.7,118.6,0.772,high
15,Bhubaneswar-Zone2,9,41.6,29.3,109.4,0.639,medium
15,Bhubaneswar-Zone2,10,89.7,31.0,125.9,0.789,high
15,Bhubaneswar-Zone2,11,48.2,31.0,113.4,0.703,high
15,Bhubaneswar-Zone2,12,51.8,32.7,113.7,0.748,high
15,Bhubaneswar-Zone2,13,128.9,34.8,95.1,0.552,high
15,Bhubaneswar-Zone2,14,48.1,34.4,114.6,0.77,medium
15,Bhubaneswar-Zone2,15,83.4,36.8,106.0,0.563,high
15,Bhubaneswar-Zone2,16,85.1,37.7,110.0,0.721,high
15,Bhubaneswar-Zone2,17,79.0,37.4,102.9,0.778,high
15,Bhubaneswar-Zone2,18,104.4,39.9,105.0,0.731,low
15,Bhubaneswar-Zone2,19,111.3,41.9,103.0,0.839,high
15,Bhubaneswar-Zone2,20,72.2,41.6,115.3,0.769,high
15,Bhubaneswar-Zone2,21,49.8,41.0,114.1,0.688,medium
15,Bhubaneswar-Zone2,22,74.5,40.8,103.9,0.739,high
15,Bhubaneswar-Zone2,23,135.2,42.9,108.3,0.707,high
15,Bhubaneswar-Zone2,24,142.8,45.0,110.1,0.568,high
15,Bhubaneswar-Zone2,25,213.2,44.1,96.4,0.859,high
15,Bhubaneswar-Zone2,26,244.8,41.9,89.4,0.841,low
15,Bhubaneswar-Zone2,27,229.8,42.9,94.4,0.602,high
15,Bhubaneswar-Zone2,28,257.8,43.2,89.7,0.668,high
15,Bhubaneswar-Zone2,29,279.6,42.9,86.7,0.716,high
15,Bhubaneswar-Zone2,30,323.3,39.3,86.4,0.763,high
15,Bhubaneswar-Zone2,31,349.4,41.3,75.7,0.667,high
15,Bhubaneswar-Zone2,32,343.1,39.3,87.0,0.704,high
15,Bhubaneswar-Zone2,33,339.2,37.7,72.0,0.712,high
15,Bhubaneswar-Zone2,34,333.2,38.6,85.4,0.691,high
15,Bhubaneswar-Zone2,35,359.8,35.4,79.1,0.665,high
15,Bhubaneswar-Zone2,36,362.9,35.0,81.6,0.635,high
15,Bhubaneswar-Zone2,37,299.2,34.3,85.6,0.756,high
15,Bhubaneswar-Zone2,38,297.3,31.5,112.0,0.715,high
15,Bhubaneswar-Zone2,39,298.5,33.3,172.7,0.644,high
15,Bhubaneswar-Zone2,40,306.6,31.3,161.4,0.82,high
15,Bhubaneswar-Zone2,41,250.9,30.8,175.1,0.672,high
15,Bhubaneswar-Zone2,42,222.5,32.6,174.1,0.606,high
15,Bhubaneswar-Zone2,43,240.7,28.6,180.7,0.738,high
15,Bhubaneswar-Zone2,44,170.7,25.8,181.1,0.561,medium
15,Bhubaneswar-Zone2,45,115.2,27.1,179.3,0.606,high
